Image Filename,Audio Filename,ImageBind Score
abidin-dino_drawing.jpg,139769.mp3,0.004706701263785362
charles-le-brun_hercules.jpg,025032.mp3,0.0034474413841962814
amedeo-modigliani_woman-with-white-coat-1917.jpg,138025.mp3,0.0501963309943676
paul-revere_colonel-bouquet-1774.jpg,136467.mp3,0.03088792786002159
ivan-shishkin_alley-of-the-summer-garden-in-st-petersburg-1869.jpg,135364.mp3,0.145797461271286
abidin-dino_deniz-k-st-1979.jpg,139523.mp3,0.1625814437866211
charles-m-russell_wild-meat-for-wild-men-1890.jpg,145464.mp3,-0.0853346437215805
abraham-storck_the-four-days-battle.jpg,141167.mp3,-0.021480605006217957
edelfelt-albert_herdarnas-tillbedjan-1894.jpg,148028.mp3,0.043615035712718964
abraham-storck_ships-passing-a-windmill.jpg,139112.mp3,-0.05212750285863876
carl-larsson_karin-and-brita-with-cactus-1909.jpg,135226.mp3,0.09417029470205307
abraham-storck_tableau-de-marine.jpg,150288.mp3,-0.02742210030555725
abraham-manievich_autumn.jpg,141293.mp3,0.030011992901563644
adalbert-erdeli_caricature-with-a-bottle.jpg,135091.mp3,0.04838389530777931
miguel-cabrera_the-conversion-of-saint-ignatius-loyola.jpg,137174.mp3,-0.036473579704761505
albrecht-durer_madonna-with-the-siskin-1506.jpg,137168.mp3,-0.03646237775683403
paul-gauguin_bouquet-of-flowers.jpg,143046.mp3,-0.030069833621382713
abraham-van-strij_interior-with-a-woman-and-man.jpg,145550.mp3,0.08744616061449051
francisco-de-zurbaran_the-savior-blessing-1638.jpg,144733.mp3,0.027561886236071587
john-singleton-copley_nicholas-boylston.jpg,148603.mp3,-0.021554142236709595
abidin-dino_flower-3.jpg,144477.mp3,0.1642736792564392
gustave-dore_amateur-from-garden.jpg,138068.mp3,-0.02859215997159481
moise-kisling_not-identified-7.jpg,144543.mp3,0.15942999720573425
abraham-storck_hollandse-straatvaarders-bij-een-haven-aan-de-middellandse-zee-hollandse-straatvaarders-bij-een.jpg,135228.mp3,0.03739955276250839
abraham-storck_het-eiland-onrust-bij-batavia-onrust-island-near-batavia-1699.jpg,150079.mp3,0.009993765503168106
felipe-de-vicente_art-122-2015.jpg,139537.mp3,-0.023891158401966095
abidin-dino_antibes-1961.jpg,142537.mp3,0.06276972591876984
antonio-jacobsen_the-yacht-defender-on-a-leeward-reach-by-sandy-hook.jpg,144179.mp3,-0.04598269611597061
abraham-van-strij_woman-and-child-in-basement.jpg,137170.mp3,-0.07888256758451462
abraham-manievich_autumn-in-the-park-1925.jpg,001644.mp3,0.1130475103855133
zinaida-serebriakova_portrait-of-r-ernst-1922.jpg,145755.mp3,0.010655537247657776
abraham-manievich_camden-1923.jpg,145549.mp3,0.010197732597589493
toyota-hokkei_chinese-sage-reading-while-riding-on-a-buffalo-1820.jpg,147085.mp3,0.022618921473622322
abidin-dino_may-68-1968.jpg,137211.mp3,0.03570527583360672
john-frederick-herring-sr_queen-victorias-favourite-arab-and-dogs.jpg,142564.mp3,-0.027211811393499374
werner-berg_horse-feeding-from-a-tree-1932.jpg,149075.mp3,0.03713948652148247
karl-bryullov_portrait-of-f-a-bruni-1828.jpg,148302.mp3,0.003049185499548912
rembrandt-peale_portrait-of-american-revolutionary-war-militia-general-and-us-senator-from-south-carolina-thomas.jpg,142433.mp3,0.07932551950216293
abraham-van-strij_butcher-in-his-shop.jpg,144546.mp3,0.07391618937253952
edgar-degas_three-dancers-in-purple-skirts.jpg,137935.mp3,-0.015294015407562256
albert-irvin_renfrew-1983.jpg,147409.mp3,0.04085174575448036
vincent-van-gogh_the-starry-night-1888-2.jpg,137899.mp3,0.04104822874069214
abraham-manievich_the-yellow-house.jpg,136424.mp3,-0.022199437022209167
pavel-fedotov_portrait-of-maria-pavlovna-druzhinina.jpg,142565.mp3,0.005876914598047733
gustave-loiseau_by-the-eure-river-in-summer-1902-1.jpg,142538.mp3,-0.037287309765815735
salvador-dali_portrait-of-alexander-guest-1959.jpg,134073.mp3,0.1664426326751709
domenico-fiasella_visione-di-san-giovanni.jpg,145702.mp3,0.05369976907968521
